cause,icd_code,year,sex,deaths,population,crude_rate_per_100k
Mixed specific developmental disorders (F83),F83,2024,female,0,27194286,0
Mixed specific developmental disorders (F83),F83,2024,persons,0,27194286,0
Pervasive developmental disorders (F84),F84,2014,male,2,23475686,0.008519452850067938
Pervasive developmental disorders (F84),F84,2014,female,1,23475686,0.004259726425033969
Pervasive developmental disorders (F84),F84,2014,persons,3,23475686,0.012779179275101908
Pervasive developmental disorders (F84),F84,2015,male,2,23815995,0.008397717584337754
Pervasive developmental disorders (F84),F84,2015,female,2,23815995,0.008397717584337754
Pervasive developmental disorders (F84),F84,2015,persons,4,23815995,0.01679543516867551
Pervasive developmental disorders (F84),F84,2016,male,0,24190907,0
Pervasive developmental disorders (F84),F84,2016,female,6,24190907,0.024802707893507258
Pervasive developmental disorders (F84),F84,2016,persons,6,24190907,0.024802707893507258
Pervasive developmental disorders (F84),F84,2017,male,0,24592588,0
Pervasive developmental disorders (F84),F84,2017,female,5,24592588,0.02033132909801929
Pervasive developmental disorders (F84),F84,2017,persons,5,24592588,0.02033132909801929
Pervasive developmental disorders (F84),F84,2018,male,1,24963258,0.004005887372553695
Pervasive developmental disorders (F84),F84,2018,female,6,24963258,0.02403532423532217
Pervasive developmental disorders (F84),F84,2018,persons,7,24963258,0.02804121160787586
Pervasive developmental disorders (F84),F84,2019,male,1,25334826,0.003947135851653373
Pervasive developmental disorders (F84),F84,2019,female,6,25334826,0.023682815109920232
Pervasive developmental disorders (F84),F84,2019,persons,7,25334826,0.027629950961573606
Pervasive developmental disorders (F84),F84,2020,male,1,25649248,0.0038987497801105126
Pervasive developmental disorders (F84),F84,2020,female,2,25649248,0.007797499560221025
Pervasive developmental disorders (F84),F84,2020,persons,3,25649248,0.011696249340331538
Pervasive developmental disorders (F84),F84,2021,male,1,25685412,0.0038932605013304827
Pervasive developmental disorders (F84),F84,2021,female,3,25685412,0.011679781503991448
Pervasive developmental disorders (F84),F84,2021,persons,4,25685412,0.015573042005321931
Pervasive developmental disorders (F84),F84,2022,male,0,26018721,0
Pervasive developmental disorders (F84),F84,2022,female,4,26018721,0.01537354584032013
Pervasive developmental disorders (F84),F84,2022,persons,4,26018721,0.01537354584032013
Pervasive developmental disorders (F84),F84,2023,male,4,26659922,0.015003794834808595
Pervasive developmental disorders (F84),F84,2023,female,2,26659922,0.007501897417404297
Pervasive developmental disorders (F84),F84,2023,persons,6,26659922,0.02250569225221289
Pervasive developmental disorders (F84),F84,2024,male,0,27194286,0
Pervasive developmental disorders (F84),F84,2024,female,3,27194286,0.011031729239002634
Pervasive developmental disorders (F84),F84,2024,persons,3,27194286,0.011031729239002634
Other disorders of psychological development (F88),F88,2014,male,0,23475686,0
Other disorders of psychological development (F88),F88,2014,female,0,23475686,0
Other disorders of psychological development (F88),F88,2014,persons,0,23475686,0
Other disorders of psychological development (F88),F88,2015,male,0,23815995,0
Other disorders of psychological development (F88),F88,2015,female,0,23815995,0
Other disorders of psychological development (F88),F88,2015,persons,0,23815995,0
Other disorders of psychological development (F88),F88,2016,male,0,24190907,0
Other disorders of psychological development (F88),F88,2016,female,0,24190907,0
Other disorders of psychological development (F88),F88,2016,persons,0,24190907,0
Other disorders of psychological development (F88),F88,2017,male,0,24592588,0
Other disorders of psychological development (F88),F88,2017,female,0,24592588,0
Other disorders of psychological development (F88),F88,2017,persons,0,24592588,0
Other disorders of psychological development (F88),F88,2018,male,0,24963258,0
Other disorders of psychological development (F88),F88,2018,female,0,24963258,0
Other disorders of psychological development (F88),F88,2018,persons,0,24963258,0
Other disorders of psychological development (F88),F88,2019,male,0,25334826,0
Other disorders of psychological development (F88),F88,2019,female,0,25334826,0
Other disorders of psychological development (F88),F88,2019,persons,0,25334826,0
Other disorders of psychological development (F88),F88,2020,male,0,25649248,0
Other disorders of psychological development (F88),F88,2020,female,0,25649248,0
Other disorders of psychological development (F88),F88,2020,persons,0,25649248,0
Other disorders of psychological development (F88),F88,2021,male,0,25685412,0
Other disorders of psychological development (F88),F88,2021,female,0,25685412,0
Other disorders of psychological development (F88),F88,2021,persons,0,25685412,0
Other disorders of psychological development (F88),F88,2022,male,0,26018721,0
Other disorders of psychological development (F88),F88,2022,female,0,26018721,0
Other disorders of psychological development (F88),F88,2022,persons,0,26018721,0
Other disorders of psychological development (F88),F88,2023,male,0,26659922,0
Other disorders of psychological development (F88),F88,2023,female,0,26659922,0
Other disorders of psychological development (F88),F88,2023,persons,0,26659922,0
Other disorders of psychological development (F88),F88,2024,male,0,27194286,0
Other disorders of psychological development (F88),F88,2024,female,0,27194286,0
Other disorders of psychological development (F88),F88,2024,persons,0,27194286,0
Unspecified disorder of psychological development (F89),F89,2014,male,0,23475686,0
Unspecified disorder of psychological development (F89),F89,2014,female,0,23475686,0
Unspecified disorder of psychological development (F89),F89,2014,persons,0,23475686,0
Unspecified disorder of psychological development (F89),F89,2015,male,0,23815995,0
Unspecified disorder of psychological development (F89),F89,2015,female,0,23815995,0
Unspecified disorder of psychological development (F89),F89,2015,persons,0,23815995,0
Unspecified disorder of psychological development (F89),F89,2016,male,0,24190907,0
Unspecified disorder of psychological development (F89),F89,2016,female,0,24190907,0
Unspecified disorder of psychological development (F89),F89,2016,persons,0,24190907,0
Unspecified disorder of psychological development (F89),F89,2017,male,1,24592588,0.004066265819603857
Unspecified disorder of psychological development (F89),F89,2017,female,2,24592588,0.008132531639207715
Unspecified disorder of psychological development (F89),F89,2017,persons,3,24592588,0.012198797458811573
Unspecified disorder of psychological development (F89),F89,2018,male,0,24963258,0
Unspecified disorder of psychological development (F89),F89,2018,female,0,24963258,0
Unspecified disorder of psychological development (F89),F89,2018,persons,0,24963258,0
Unspecified disorder of psychological development (F89),F89,2019,male,2,25334826,0.007894271703306746
Unspecified disorder of psychological development (F89),F89,2019,female,1,25334826,0.003947135851653373
Unspecified disorder of psychological development (F89),F89,2019,persons,3,25334826,0.011841407554960116
Unspecified disorder of psychological development (F89),F89,2020,male,1,25649248,0.0038987497801105126
Unspecified disorder of psychological development (F89),F89,2020,female,3,25649248,0.011696249340331538
Unspecified disorder of psychological development (F89),F89,2020,persons,4,25649248,0.01559499912044205
Unspecified disorder of psychological development (F89),F89,2021,male,2,25685412,0.0077865210026609654
Unspecified disorder of psychological development (F89),F89,2021,female,0,25685412,0
Unspecified disorder of psychological development (F89),F89,2021,persons,2,25685412,0.0077865210026609654
Unspecified disorder of psychological development (F89),F89,2022,male,1,26018721,0.0038433864600800325
Unspecified disorder of psychological development (F89),F89,2022,female,0,26018721,0
Unspecified disorder of psychological development (F89),F89,2022,persons,1,26018721,0.0038433864600800325
Unspecified disorder of psychological development (F89),F89,2023,male,1,26659922,0.0037509487087021487
Unspecified disorder of psychological development (F89),F89,2023,female,2,26659922,0.007501897417404297
Unspecified disorder of psychological development (F89),F89,2023,persons,3,26659922,0.011252846126106445
Unspecified disorder of psychological development (F89),F89,2024,male,0,27194286,0
Unspecified disorder of psychological development (F89),F89,2024,female,0,27194286,0
Unspecified disorder of psychological development (F89),F89,2024,persons,0,27194286,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2014,male,0,23475686,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2014,female,0,23475686,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2014,persons,0,23475686,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2015,male,0,23815995,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2015,female,0,23815995,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2015,persons,0,23815995,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2016,male,0,24190907,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2016,female,0,24190907,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2016,persons,0,24190907,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2017,male,0,24592588,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2017,female,0,24592588,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2017,persons,0,24592588,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2018,male,0,24963258,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2018,female,0,24963258,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2018,persons,0,24963258,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2019,male,0,25334826,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2019,female,0,25334826,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2019,persons,0,25334826,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2020,male,0,25649248,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2020,female,0,25649248,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2020,persons,0,25649248,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2021,male,0,25685412,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2021,female,0,25685412,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2021,persons,0,25685412,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2022,male,1,26018721,0.0038433864600800325
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2022,female,0,26018721,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2022,persons,1,26018721,0.0038433864600800325
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2023,male,0,26659922,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2023,female,0,26659922,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2023,persons,0,26659922,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2024,male,0,27194286,0
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90-F98,2024,female,0,27194286,0
